PSNR,SSIM,MSE,num_samples
16.935947957547533,0.9212950262682604,5.970672607421875,100
20.89084396469267,0.9379441972371416,3.641185760498047,200
23.130198829182202,0.9515238526559551,2.5111656188964844,300
24.472272171961254,0.9595021987583763,2.0539627075195312,400
25.91236631732402,0.9654908530165383,1.7041702270507812,500
27.432845722935085,0.9742524093623763,1.3649787902832031,600
26.651635147235808,0.9708830411359698,1.8777618408203125,700
26.888753089881774,0.9767609660755995,1.6725120544433594,800
28.92956229920293,0.9817008958883542,1.0006256103515625,900
28.797792461068916,0.9798769890250023,1.1604461669921875,1000
27.844658373839827,0.9781479807669784,1.352508544921875,1100
29.838205563761008,0.9833417189444447,0.9141387939453125,1200
29.930559357113967,0.9851445767694925,1.0733413696289062,1300
30.097679431760127,0.986445378524748,0.8075675964355469,1400
30.625267603877383,0.9847959857143962,0.8217353820800781,1500
30.493038202875855,0.9847499279879941,0.8445358276367188,1600
31.257093882294193,0.9862308577392608,0.7676315307617188,1700
33.33557002316526,0.9894492471098253,0.6405563354492188,1800
32.97119643440022,0.9906787052109616,0.6681594848632812,1900
34.255067592827764,0.9912183612682814,0.6254463195800781,2000
35.26738892768783,0.9927065565994808,0.592681884765625,2100
34.35918917865557,0.9922306759186824,0.6104736328125,2200
32.226570942812934,0.9908332599770936,0.7283058166503906,2300
32.16161861499411,0.9895692326849551,0.8671226501464844,2400
35.20753691294344,0.993044092171691,0.5869026184082031,2500
34.513827186585445,0.9920643158077653,0.6188888549804688,2600
33.84347579307461,0.9919633756910171,0.6482505798339844,2700
34.805009290911066,0.9926193082509916,0.617279052734375,2800
33.53629609164761,0.9916082530538863,0.6672859191894531,2900
35.10108978694111,0.9937633375650801,0.5920944213867188,3000
