PSNR,SSIM,MSE,num_samples
17.280144791247615,0.925369703391907,5.611045837402344,100
21.235663506742462,0.9432175712066175,3.389148712158203,200
22.563220500764178,0.9490786035028008,2.6151885986328125,300
23.573440356516425,0.957957761221643,2.2501296997070312,400
24.05225808654225,0.963749693215165,1.870452880859375,500
26.982428561366,0.9744390205098545,1.3484764099121094,600
26.788178510961547,0.9726360631003284,1.6261367797851562,700
28.149146105958632,0.9796738246630257,1.029541015625,800
28.643190299881326,0.9810015386262918,1.0822372436523438,900
28.93809056933423,0.981705246999853,1.0454597473144531,1000
30.74475278993515,0.985441856661977,0.8292045593261719,1100
27.68840790427844,0.9788910135270126,1.5113067626953125,1200
32.04860588455091,0.987492116489501,0.7190628051757812,1300
30.378058441591932,0.98596124626259,0.8829727172851562,1400
29.086980706336618,0.9832945589350972,1.2285499572753906,1500
31.91376115046994,0.9871546689161371,0.778106689453125,1600
31.947864461307333,0.9901636044686704,0.7436676025390625,1700
29.135304017268563,0.98571280426422,1.0098228454589844,1800
31.58554203527588,0.9880977908295949,0.7551841735839844,1900
29.06320051384128,0.9839379192828287,1.092437744140625,2000
29.122132185222014,0.9834752890929135,1.2686119079589844,2100
31.946428724673684,0.9890208602131167,0.7501182556152344,2200
29.31296768485804,0.9846225408294975,1.1864662170410156,2300
29.68734188497384,0.9864743686743896,1.1240234375,2400
31.853859375535656,0.9896590550252771,0.7604026794433594,2500
28.81948214215471,0.9845237758300892,1.2716560363769531,2600
29.903548016926337,0.9863349709009683,0.9904403686523438,2700
33.242302319667075,0.9915069292211465,0.67578125,2800
35.07742199581424,0.9933463220326013,0.6233940124511719,2900
35.04047313139246,0.9936133931089421,0.6176338195800781,3000
