PSNR,SSIM,MSE,num_samples
17.054454669375524,0.9223944894899742,5.8196868896484375,100
21.334077102295936,0.9410870303037556,3.3917503356933594,200
22.528551318921103,0.9497213799277695,2.735584259033203,300
24.237611032486335,0.9610989497229072,2.126708984375,400
25.784548073769024,0.9715111488503344,1.409759521484375,500
26.88213449972052,0.9742064437372877,1.3743705749511719,600
26.813698799823797,0.9702131096278002,1.7172355651855469,700
27.44565990766163,0.9765560923149087,1.4169273376464844,800
28.084113422934262,0.9784193191925454,1.3625564575195312,900
28.106967529275895,0.9804365572714554,1.1109085083007812,1000
30.204547618782307,0.9837262829950506,0.9181594848632812,1100
30.161920867541998,0.9806136531532589,1.1273384094238281,1200
30.29602043004811,0.9863267205113042,0.9470672607421875,1300
29.965538810230647,0.982188409974546,1.0867767333984375,1400
32.164824709189475,0.9875913597004488,0.7968902587890625,1500
32.55826441021583,0.9890822335346752,0.6766738891601562,1600
33.59113465978647,0.9920995666084376,0.6407318115234375,1700
34.568492904665064,0.9920997014528509,0.6045684814453125,1800
30.675278032643057,0.9875850169590555,0.8909645080566406,1900
32.179535924928416,0.9892016712475932,0.678436279296875,2000
35.33744649604196,0.9918647758582226,0.5880050659179688,2100
35.51333864852744,0.9929974996558484,0.5926055908203125,2200
33.72520899933523,0.9907487575972236,0.6634101867675781,2300
34.56975232505746,0.9919430009062791,0.6301345825195312,2400
34.86482651363949,0.992547932182977,0.6373939514160156,2500
34.89926665089119,0.9930929426745331,0.6343040466308594,2600
34.89788705039423,0.9931228116357043,0.6303138732910156,2700
32.48939259824147,0.989984050951244,0.8032646179199219,2800
34.96943993759251,0.9934929039966198,0.6228446960449219,2900
34.89433623706716,0.9932444706823612,0.6237831115722656,3000
