PSNR,SSIM,MSE,num_samples
17.150121115908433,0.9234451857539387,5.817775726318359,100
21.010700524691885,0.9400889933673747,3.4774093627929688,200
22.91194991734993,0.9510706102823582,2.6990203857421875,300
24.852962944942345,0.9611080248534117,1.8476028442382812,400
25.231178377856523,0.9662154552201357,1.6710052490234375,500
27.171670979022227,0.9720837103118622,1.4382476806640625,600
27.18267297621908,0.9752902188823139,1.2750511169433594,700
27.280138086056596,0.9764196603995898,1.4798393249511719,800
25.26146331432707,0.9741333460234461,1.7376213073730469,900
26.31136778051043,0.9742625845582189,2.0113983154296875,1000
30.042608066850665,0.9839801318572372,0.9390029907226562,1100
29.742987065331818,0.9856639071408141,0.8493690490722656,1200
27.12372949923507,0.9817478017489549,1.3956413269042969,1300
30.151491833249363,0.9858263340506097,1.0285987854003906,1400
28.011355196550575,0.9808864420734931,1.2417068481445312,1500
27.853065324813876,0.9818502434461706,1.3805999755859375,1600
27.906008895457965,0.9814375553491264,1.2021484375,1700
27.873883553620917,0.9814321051693644,1.4497413635253906,1800
31.485273254982303,0.987859132994984,0.7923965454101562,1900
32.024011952901624,0.9887347849349893,0.7452735900878906,2000
31.761967133482024,0.9894443264482017,0.7357749938964844,2100
28.300306813714432,0.9856892328837421,1.04998779296875,2200
32.136186567273285,0.9894854078644735,0.79608154296875,2300
33.42675258333432,0.990802251865679,0.6831245422363281,2400
33.94784156416897,0.9918716856860694,0.6707687377929688,2500
33.92134416760598,0.9916414544585397,0.6663093566894531,2600
33.876796079311525,0.9919305439704845,0.664703369140625,2700
34.08036070899371,0.9925480350908379,0.6595535278320312,2800
34.148396412246875,0.9928258281235616,0.65252685546875,2900
34.14166878110743,0.992689101038803,0.6651535034179688,3000
