PSNR,SSIM,MSE,num_samples
17.38778386925425,0.9236681260647162,5.7741241455078125,100
20.804021303289176,0.9416588085442611,3.4384193420410156,200
22.87177843592065,0.9514845594440441,2.6078147888183594,300
24.24921296460554,0.9627629158249111,1.984649658203125,400
25.349847475378027,0.9669340779921605,1.8003692626953125,500
25.192667438789194,0.9669142763484829,1.7936286926269531,600
25.943188314848314,0.974362186586363,1.5168418884277344,700
25.87911913586377,0.9719478010971628,1.6645278930664062,800
27.271952823070908,0.976217127423689,1.6044654846191406,900
28.75639299699929,0.981147707960089,1.5080375671386719,1000
29.016524284604472,0.9846304657507944,1.0330734252929688,1100
28.110874037914428,0.9806698545806757,1.3402061462402344,1200
29.95224534921872,0.9855023581354221,0.8842849731445312,1300
29.143958154489077,0.9844043036693577,1.1832923889160156,1400
27.846494975752297,0.9828719280447777,1.20343017578125,1500
30.288137435516823,0.9857115218121253,0.9660301208496094,1600
28.87264695142725,0.9822159128357444,1.3443222045898438,1700
29.56095363980177,0.9849554600517261,0.9777145385742188,1800
31.550524191793226,0.9884794817151819,0.79388427734375,1900
32.522727086823785,0.9907803816117349,0.6770401000976562,2000
29.526740031308616,0.9862891122983146,0.9978103637695312,2100
29.708089486470808,0.9870152662456357,1.0553855895996094,2200
29.842599897689457,0.9863425239723063,1.0635833740234375,2300
30.84141432323666,0.9876245039345726,0.8817672729492188,2400
33.141002505674685,0.9917101801503174,0.6738357543945312,2500
33.1736988187062,0.9908903627213136,0.6897544860839844,2600
33.98205828368092,0.9924205668426852,0.6352996826171875,2700
33.3101656517152,0.9922741380863256,0.6458168029785156,2800
34.12528498832003,0.9925192763680357,0.6351776123046875,2900
34.04925328964712,0.9923886979030381,0.6407432556152344,3000
