PSNR,SSIM,MSE,num_samples
17.042282727314145,0.920991278721759,5.800807952880859,100
20.483162443326115,0.9384131668386447,3.796497344970703,200
23.37090987717187,0.9528597977979154,2.4527206420898438,300
25.03527097816238,0.9614866569672645,2.0000343322753906,400
26.24814729312583,0.9675698833529585,1.7313346862792969,500
27.284523885614046,0.9758811162682441,1.2129249572753906,600
27.210379376143152,0.973347138177072,1.77679443359375,700
29.620574350110196,0.9813494624783332,0.9044036865234375,800
29.0907264042614,0.9841443105780292,0.972320556640625,900
29.48240061464055,0.9828346680335591,1.0342369079589844,1000
30.58291712277999,0.9847546156501913,0.8353996276855469,1100
30.122661671528434,0.9842929328610762,0.9517135620117188,1200
29.744833073523697,0.9826573461981959,1.0058670043945312,1300
29.462042815473147,0.9842670415481307,1.0359954833984375,1400
30.349601984156386,0.9864992532486616,0.8952598571777344,1500
30.330001367452095,0.9858405343513472,1.0626296997070312,1600
31.647430295545668,0.9887827836909338,0.7445220947265625,1700
31.303736589582044,0.98793181245875,0.8649787902832031,1800
30.978835288780456,0.9876000395548159,0.91552734375,1900
32.017101157101536,0.9894796945283886,0.7982521057128906,2000
34.25155778091486,0.9922272133148328,0.6348114013671875,2100
32.070545510303816,0.9894287168064317,0.8200263977050781,2200
31.827039952609546,0.9890534170034988,0.8586769104003906,2300
34.0869406975423,0.9926833529878617,0.634796142578125,2400
34.132613561629206,0.9925307203103074,0.6388206481933594,2500
34.432892262017894,0.9928938708509683,0.6216659545898438,2600
32.98993925641388,0.9908462652891542,0.6857948303222656,2700
34.16242439427859,0.9928350157459742,0.6321029663085938,2800
34.29609034798712,0.992994333312952,0.6340522766113281,2900
34.234358894625736,0.9929420108245663,0.6413230895996094,3000
