PSNR,SSIM,MSE,num_samples
16.913718132883037,0.9193072457849728,5.845325469970703,100
20.70642276583249,0.9387972759461366,3.6452255249023438,200
21.939914841363546,0.9485129156624221,2.9721603393554688,300
24.851757716277845,0.9611368029450251,2.0567550659179688,400
25.737627293289933,0.967313155592622,1.7231559753417969,500
25.438801435886184,0.9712602933672363,1.6209640502929688,600
26.73223833722954,0.9723781392348628,1.7121734619140625,700
28.680961625537627,0.9789775545510063,1.1819419860839844,800
27.32761502219929,0.9777580472391137,1.25701904296875,900
28.499789328730984,0.9785465620533962,1.5312728881835938,1000
29.374813043053493,0.9831811343902773,1.0389518737792969,1100
29.918978399625768,0.9847199885483494,0.9433135986328125,1200
31.15183883337395,0.9884494812175191,0.7898712158203125,1300
31.643902556079347,0.9889484527925846,0.7718963623046875,1400
29.918506995455104,0.9857754388646046,1.0056304931640625,1500
29.321709483260186,0.9876304710262177,0.7721824645996094,1600
33.2284924852285,0.9895678973162501,0.6179618835449219,1700
30.669806929167184,0.9869618283389141,0.81146240234375,1800
33.035361589701616,0.9903508724721174,0.6522064208984375,1900
32.647262710223956,0.9895274089712958,0.6884346008300781,2000
34.289787106616984,0.9924020365468667,0.5973091125488281,2100
34.59629298884319,0.9925620311396086,0.5877494812011719,2200
34.83848584510835,0.9929067941017595,0.5955772399902344,2300
33.93403715333806,0.9920872859324177,0.6378860473632812,2400
34.91797161782597,0.9929833302640158,0.5924263000488281,2500
35.13173617516375,0.9933066295112652,0.5898208618164062,2600
34.54870402989296,0.9928616790469404,0.6050338745117188,2700
34.69347900395713,0.992537544872523,0.6038551330566406,2800
34.5972485060805,0.9932392458626368,0.6331062316894531,2900
34.431508096328095,0.9926152889973324,0.6367340087890625,3000
