PSNR,SSIM,MSE,num_samples
17.27912031469757,0.9232492571728791,5.769905090332031,100
20.58607111876853,0.9397490329494458,3.5514144897460938,200
23.51553318973344,0.9543867398989127,2.436901092529297,300
23.27386525183042,0.954111345180079,2.5251808166503906,400
25.061750450131733,0.968795217490119,1.8415336608886719,500
24.447536548088777,0.962752965747469,2.09259033203125,600
26.320960390611084,0.9691852634844181,1.5050544738769531,700
24.909905853093335,0.9723200798853469,1.648223876953125,800
26.629001231647358,0.977087958387546,1.1778831481933594,900
28.366913911807,0.9791123026653656,1.281829833984375,1000
29.74384753859279,0.9840817667457561,0.9017753601074219,1100
29.994540258457842,0.9823855021989583,1.0038108825683594,1200
28.75618879180295,0.9820365341387753,1.224609375,1300
30.12061389077248,0.9858473594318821,0.944854736328125,1400
29.809906167514644,0.985807894065183,0.9449310302734375,1500
30.05035909047683,0.9873719327575456,0.83111572265625,1600
29.928257232048793,0.9861017482874215,0.83074951171875,1700
31.979666735429838,0.9886170439666598,0.7168121337890625,1800
33.530248250962295,0.990909041972745,0.6410903930664062,1900
33.777943475806374,0.9912502909030403,0.6374626159667969,2000
33.19008705494103,0.9908173765633776,0.6932868957519531,2100
30.50579328478996,0.9879292919772167,0.8622245788574219,2200
30.234266961511008,0.9879657470094368,0.8376884460449219,2300
30.209092889360882,0.9878378686652798,0.9315185546875,2400
35.41258979052829,0.9931257775609039,0.5881614685058594,2500
35.42192469560081,0.9930801764040771,0.5899925231933594,2600
35.58285508823645,0.9938849852174292,0.592926025390625,2700
35.63286246301737,0.9936956895379156,0.5892066955566406,2800
35.27092977997698,0.9933428565401048,0.5993194580078125,2900
35.67705084887966,0.9937987076631026,0.5906257629394531,3000
