PSNR,SSIM,MSE,num_samples
17.271394696553642,0.9235968330669497,5.735805511474609,100
21.352324047891628,0.9404266572910948,3.4276123046875,200
22.339352445288,0.9504552824946951,2.7036056518554688,300
22.951568226550954,0.9596920684336774,2.2801742553710938,400
24.014123992603004,0.9624017458584216,1.9350318908691406,500
26.09163528801665,0.9697043458890457,1.7300071716308594,600
27.77748872384776,0.9762166937091556,1.2828178405761719,700
26.754296885403893,0.9706572720799275,1.81561279296875,800
28.68625275896153,0.9792369678564461,1.2171630859375,900
27.04539269779383,0.9779333118401101,1.406341552734375,1000
25.458344315874342,0.9697934566564779,2.1622581481933594,1100
32.002328248669365,0.9858627767443935,0.7704696655273438,1200
28.844449707290856,0.9834140405354732,1.2578697204589844,1300
29.921991162886613,0.9836535138142185,1.1572113037109375,1400
29.951048109683068,0.9854824222034789,0.935089111328125,1500
31.588207592875186,0.9882842016958986,0.7659149169921875,1600
31.576071114170983,0.9872001754984802,0.8019218444824219,1700
33.465441767041945,0.9908151963557685,0.6917037963867188,1800
31.62394861766666,0.9881058261805976,0.7972183227539062,1900
32.33244042707521,0.9901882011875139,0.7637519836425781,2000
32.934272739522555,0.990174195537443,0.7013969421386719,2100
34.54788547161559,0.992614718024577,0.6231765747070312,2200
34.412979058162605,0.9920715874357469,0.6272392272949219,2300
34.74441982635151,0.9927304167396738,0.6096038818359375,2400
34.833291541608624,0.9932525998154175,0.6027030944824219,2500
34.83173891367502,0.9933528806792551,0.6027641296386719,2600
34.82481496637533,0.9933430030926265,0.6054496765136719,2700
34.53630412851223,0.9933947958211979,0.6056556701660156,2800
34.543809205320656,0.993347865583331,0.599945068359375,2900
34.492601098208475,0.993258505371529,0.599945068359375,3000
