PSNR,SSIM,MSE,num_samples
17.55565112281586,0.9230359280670963,5.802650451660156,100
21.609271036738253,0.9427516208338238,3.183063507080078,200
23.30248242223612,0.9519064260751827,2.5088539123535156,300
25.416546205791043,0.9647171000306981,1.8015365600585938,400
25.981977405933993,0.9655217387169482,1.8101768493652344,500
26.006141858366906,0.9707830204297483,1.5081100463867188,600
25.266292992565855,0.9743229737491036,1.5672378540039062,700
28.1598369004532,0.9762796764722265,1.5569381713867188,800
30.026755800245446,0.9818839442423347,0.9585952758789062,900
29.656045435311256,0.9816140495915939,1.1723556518554688,1000
29.80917730982159,0.9817688656712522,1.0750541687011719,1100
31.17245409390666,0.9849279848736172,0.9233894348144531,1200
31.626962712496393,0.9879267271542318,0.7513961791992188,1300
30.56037074012349,0.985891789737008,0.9627532958984375,1400
31.909659000353688,0.9884153721985787,0.7481689453125,1500
28.08400222471616,0.9846462506437702,1.3429069519042969,1600
28.159436726913697,0.9828706660171244,1.3947029113769531,1700
28.44010623999082,0.9817891168816661,1.3801460266113281,1800
30.687793644189277,0.9866675980886346,0.9579696655273438,1900
29.626196095233034,0.985831855965876,1.0463066101074219,2000
29.57960614316237,0.9845503528058248,1.2649154663085938,2100
32.5032617134826,0.9902051867854617,0.7279891967773438,2200
32.154299402157704,0.9892181888197538,0.7867393493652344,2300
34.7399289233428,0.993216826587564,0.6232070922851562,2400
33.5703741594047,0.992356890546332,0.6602401733398438,2500
34.82389359346209,0.9933161492467324,0.6261024475097656,2600
34.92117909026832,0.9937953468169825,0.6233558654785156,2700
34.89814612043345,0.9935484494932612,0.6224021911621094,2800
34.807406220780535,0.9934574548768327,0.6343269348144531,2900
34.81648847655109,0.993256222894223,0.6370048522949219,3000
