PSNR,SSIM,MSE,num_samples
17.616114580132226,0.9210990322891393,5.733192443847656,100
20.795473920723673,0.9414159189036488,3.569324493408203,200
22.12267501746193,0.9499112024335413,2.8832168579101562,300
23.779421599305646,0.9569822731671821,2.1558380126953125,400
25.732668383864098,0.966447829529739,1.6714401245117188,500
26.817798582548853,0.9695241886426085,1.5194015502929688,600
25.84997191087484,0.9726723730784061,1.8461189270019531,700
28.064605937085318,0.9781794203633888,1.426300048828125,800
28.071178775459128,0.9782050538334455,1.2579231262207031,900
28.97729002960198,0.9829197631894968,0.977081298828125,1000
28.12984097545624,0.9820536251714791,1.2949485778808594,1100
27.56496762202641,0.9797985908806769,1.1297531127929688,1200
28.819500126204666,0.9832774900579373,1.0882148742675781,1300
31.60067227355215,0.987841988775754,0.765472412109375,1400
30.86635941237508,0.9859765222444304,0.8524665832519531,1500
29.81755988408519,0.9871133700654278,0.923248291015625,1600
29.94816491084725,0.9862607819943243,0.9227867126464844,1700
30.834747764156873,0.9877754224876891,0.864471435546875,1800
31.674350412106676,0.9896320498028025,0.7958946228027344,1900
32.898891175616185,0.9901755513478824,0.7173347473144531,2000
33.40160877441021,0.9909846438217396,0.7156028747558594,2100
33.05829623108351,0.9902688286761752,0.7303237915039062,2200
34.43290759112665,0.9928616777763277,0.6395530700683594,2300
34.41276311963111,0.9925649532987816,0.6402397155761719,2400
34.42037326912513,0.9925626919686436,0.6408195495605469,2500
33.826582001303564,0.9920158947540862,0.6548385620117188,2600
33.98222144247454,0.9918502861996186,0.6602249145507812,2700
34.3478907214476,0.9930387972354158,0.6400794982910156,2800
34.374410600298305,0.9930387907666848,0.645355224609375,2900
34.201500805107436,0.9928266508120013,0.6465644836425781,3000
