PSNR,SSIM,MSE,num_samples
17.34066360381366,0.924379718950829,5.8171234130859375,100
20.567734909950094,0.9383923802427454,3.715930938720703,200
22.910495977362846,0.9518948562229422,2.594715118408203,300
23.694891267855695,0.9565140619199571,2.2191009521484375,400
26.0263870902587,0.96615335614599,1.6555557250976562,500
25.486929607279315,0.9716533519530873,1.605712890625,600
26.18838638520127,0.9716787396505708,1.51348876953125,700
26.92289388861389,0.97588410714459,1.3367843627929688,800
27.265443660932895,0.9728987423190048,1.3893280029296875,900
28.47565990758534,0.9796829666092277,1.2878913879394531,1000
28.324166854553987,0.9785392494711043,1.3600540161132812,1100
29.683178900811672,0.9837950011791979,0.9442253112792969,1200
28.200009919268744,0.9822699523271199,1.1372947692871094,1300
28.594156892190583,0.983067203196194,1.2329978942871094,1400
28.680599227411292,0.9823000120156276,1.1404151916503906,1500
29.597236818846227,0.9843376362724556,0.9385337829589844,1600
30.410911132288682,0.9871094167214269,0.8267059326171875,1700
32.48392081918965,0.9896039553668332,0.7425041198730469,1800
29.813612504011388,0.9864025346280727,0.9537277221679688,1900
30.191576066145043,0.986907722706462,0.8650398254394531,2000
31.488072065490428,0.9891303212411255,0.7319374084472656,2100
31.143122278442675,0.9880038838099694,0.8618087768554688,2200
33.114690209829305,0.9909688625840776,0.7025489807128906,2300
31.14377975797383,0.988808252488708,0.7933120727539062,2400
33.82868991763208,0.9917744095306592,0.6601829528808594,2500
33.92328380793236,0.9919974887584424,0.6626472473144531,2600
33.93151145318936,0.9921594257922594,0.6619338989257812,2700
33.6928573254051,0.9920270797954489,0.6815185546875,2800
33.97839089824991,0.9926663978085706,0.6616325378417969,2900
33.9040939724667,0.9925939938464577,0.6621742248535156,3000
