PSNR,SSIM,MSE,num_samples
17.27946429617803,0.9237304136426701,5.831203460693359,100
21.319478592430052,0.944122148317038,3.290618896484375,200
24.292111403667295,0.9570744998774726,2.055500030517578,300
25.07474714009713,0.9615721095761978,1.8226242065429688,400
25.215175248762066,0.9702768254711914,1.5941276550292969,500
24.533762821914056,0.9681287636084991,1.7402610778808594,600
28.030860723828322,0.9749923299793479,1.2788429260253906,700
27.96992135134846,0.9809073754065358,1.0852088928222656,800
29.594885498035666,0.9816245999451497,1.0859375,900
29.537261164374872,0.9817301496565483,1.1401176452636719,1000
27.51703779953263,0.9770016657353098,1.7316322326660156,1100
30.646809952785727,0.9846429770575122,0.8015022277832031,1200
31.95470727379549,0.9874281714391682,0.7525482177734375,1300
28.863142643151157,0.9836605917071733,1.2041130065917969,1400
31.340754595707747,0.9882162786280373,0.7776565551757812,1500
28.946818705833632,0.9874440389003762,0.9753684997558594,1600
28.08633730194356,0.9817759161694242,1.3910140991210938,1700
32.58226910020569,0.9893088830805253,0.6852264404296875,1800
31.85926375428567,0.9898393611013292,0.7263832092285156,1900
29.90324259399722,0.9874995119290244,1.0085411071777344,2000
29.699907928989223,0.988005945583492,1.0134811401367188,2100
32.17819367099347,0.9913687337885521,0.7136344909667969,2200
34.36366300099598,0.99203102340702,0.6293220520019531,2300
34.24727585918005,0.9921955036660931,0.6308746337890625,2400
34.95187934286328,0.9927236829396398,0.6069297790527344,2500
34.993832688825464,0.9930257726731759,0.6087532043457031,2600
35.1726749621876,0.9930750390262473,0.6030998229980469,2700
31.919044799144167,0.989559263615225,0.8758163452148438,2800
35.136936078358346,0.9936341525275632,0.5974349975585938,2900
35.13213232422266,0.9933936985420458,0.602325439453125,3000
