PSNR,SSIM,MSE,num_samples
17.582613260896135,0.9227259282681535,5.243038177490234,100
21.639634865547848,0.9464336534048837,2.937297821044922,200
24.254921591037572,0.9587941246211713,2.1888656616210938,300
24.17334984614353,0.9650063380890355,2.0195846557617188,400
24.05946479228785,0.9679806094824931,1.7931442260742188,500
27.34921268281995,0.9772737075447627,1.2769432067871094,600
28.156744180889852,0.9804976896513794,1.2368049621582031,700
29.923535174007977,0.9816177950305994,0.9241828918457031,800
28.903598071195084,0.9834077079585646,0.9925956726074219,900
29.245959537091217,0.9843838860054501,0.9355506896972656,1000
34.7401311130873,0.9913910784438495,0.5818099975585938,1100
30.794859370534112,0.9851093265309219,0.8639488220214844,1200
32.22967182090444,0.9892616945259602,0.6963882446289062,1300
30.480637244062628,0.9864414149970631,1.1322135925292969,1400
25.460321708965616,0.9782483867541317,1.7999496459960938,1500
32.94459297086112,0.9912812555440658,0.6353416442871094,1600
33.09706418048869,0.9911925815933152,0.6569404602050781,1700
31.72147466614701,0.9898582185485787,0.7528648376464844,1800
31.79562342611124,0.9895825802755975,0.8500213623046875,1900
35.21590156024062,0.9938513879099052,0.560699462890625,2000
32.582667612473486,0.9902770627442095,0.7616195678710938,2100
34.81622630091108,0.9937224257068151,0.5841026306152344,2200
35.35446552510617,0.9939711631601815,0.5751838684082031,2300
35.21803440850438,0.9934151533751304,0.58673095703125,2400
35.19289398718685,0.9940869411977782,0.6158790588378906,2500
35.06923760479528,0.9938982063146675,0.6195297241210938,2600
35.11595547291245,0.9940368360396639,0.6170158386230469,2700
35.07492631079667,0.9940226147373494,0.61688232421875,2800
35.09302497515344,0.9938758959083668,0.618377685546875,2900
